Date,Load,LBMP,DI,WC,wetbulb,T2MWET,winddirection,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_UVA,ALLSKY_SFC_UV_INDEX,specifichumidity,PS
2017-04-18 21:00:00,5524.7,31.78,45.28549671,4.52382295321715,6.03,6.56,135.45,0.0,0.0,0.0,5.68,102.55
2017-04-18 22:00:00,5187.5,28.46,44.27866,4.466716984906908,6.07,6.36,126.66,0.0,0.0,0.0,5.74,102.6
2017-04-18 23:00:00,4769.2,36.91,43.23924561,4.2609536539751325,6.05,6.12,119.92,0.0,0.0,0.0,5.68,102.61
2017-04-19 00:00:00,4403.0,24.48,43.0783059,4.194846230843227,5.95,6.03,119.57,0.0,0.0,0.0,5.68,102.59
2017-04-19 01:00:00,4165.7,24.81,43.3795578,4.3015054016449685,5.82,6.01,115.75,0.0,0.0,0.0,5.62,102.58
2017-04-19 02:00:00,4029.2,16.72,42.98330875,4.208369636439752,5.5,5.73,109.73,0.0,0.0,0.0,5.49,102.62
2017-04-19 03:00:00,3964.3,13.28,42.711904,4.119119637306619,5.2,5.48,105.12,0.0,0.0,0.0,5.37,102.65
2017-04-19 04:00:00,3993.2,14.48,42.36340376,3.9417578253490446,4.9,5.23,107.31,0.0,0.0,0.0,5.25,102.66
2017-04-19 05:00:00,4224.9,11.9,42.51975634,3.82777861145813,4.76,5.16,112.77,0.07,0.79,0.0,5.19,102.65
2017-04-19 06:00:00,4738.1,2.14,45.7132075,4.080668228284193,4.94,6.01,120.96,0.49,6.53,0.15,5.25,102.64
2017-04-19 07:00:00,5265.8,27.69,48.684996,4.679475047822371,4.75,6.63,129.58,1.12,15.16,0.77,5.19,102.63
2017-04-19 08:00:00,5632.8,34.83,51.0114895,5.287349683254742,4.73,7.27,137.24,1.43,22.13,1.8,5.19,102.57
2017-04-19 09:00:00,5849.7,81.77,52.89417186,5.871424603469149,5.01,7.99,144.1,1.75,29.09,3.12,5.31,102.53
2017-04-19 10:00:00,5928.7,32.3,54.45384812,6.379421300447725,5.44,8.72,148.5,2.0,34.34,4.3,5.49,102.46
2017-04-19 11:00:00,5950.9,34.78,55.63424702,6.766120505787947,5.87,9.33,151.14,2.41,40.69,5.42,5.62,102.36
2017-04-19 12:00:00,5951.2,42.71,56.5439315,7.038876250826436,6.27,9.85,152.82,2.02,34.87,4.67,5.8,102.26
2017-04-19 13:00:00,5956.1,42.74,56.98362276,7.151850658629303,6.58,10.15,154.61,1.64,29.55,3.73,5.92,102.17
2017-04-19 14:00:00,5921.5,34.81,56.00745948,6.834768486672894,6.84,9.96,157.28,0.79,15.62,1.73,6.04,102.11
2017-04-19 15:00:00,5969.8,38.59,54.23958062,6.293147398268664,7.19,9.58,158.23,0.66,12.52,1.08,6.23,102.04
2017-04-19 16:00:00,6078.4,42.85,52.62955142,5.904673467784885,7.58,9.33,155.2,0.26,5.01,0.27,6.35,101.99
2017-04-19 17:00:00,6113.0,101.29,51.23798873,5.6279751781562695,7.8,9.06,152.84,0.09,1.59,0.02,6.47,101.98
2017-04-19 18:00:00,5973.9,84.03,49.85543322,5.45317581554288,7.94,8.79,156.87,0.04,0.44,0.0,6.53,101.97
2017-04-19 19:00:00,5906.1,43.03,49.0644855,5.327854382413891,8.02,8.64,167.27,0.0,0.0,0.0,6.59,101.94
2017-04-19 20:00:00,5808.2,31.45,48.461539,5.312968963741552,8.18,8.58,172.66,0.0,0.0,0.0,6.65,101.87
2017-04-19 21:00:00,5588.0,35.04,47.96140625,5.408677633519574,8.22,8.48,177.27,0.0,0.0,0.0,6.65,101.78
2017-04-19 22:00:00,5239.4,31.47,47.45782738,5.622205815138058,8.18,8.34,187.02,0.0,0.0,0.0,6.65,101.7
2017-04-19 23:00:00,4811.3,34.3,47.296027,5.73568398162993,8.19,8.32,195.95,0.0,0.0,0.0,6.65,101.63
2017-04-20 00:00:00,4438.4,28.52,47.35611488,5.767699476747223,8.26,8.37,199.86,0.0,0.0,0.0,6.71,101.51
2017-04-20 01:00:00,4203.2,22.64,47.33013376,5.854139497353298,8.33,8.4,208.95,0.0,0.0,0.0,6.77,101.42
2017-04-20 02:00:00,4070.9,22.64,47.37646988,6.044614177552971,8.44,8.48,215.89,0.0,0.0,0.0,6.77,101.36
2017-04-20 03:00:00,4009.9,21.36,47.47651248,6.156452844450072,8.51,8.54,217.53,0.0,0.0,0.0,6.84,101.32
2017-04-20 04:00:00,4029.5,23.44,48.02761184,6.33118488893553,8.66,8.76,212.74,0.0,0.0,0.0,6.9,101.29
2017-04-20 05:00:00,4269.8,21.94,48.69634068,6.717893445123297,8.94,9.08,211.11,0.04,0.45,0.0,7.02,101.29
2017-04-20 06:00:00,4802.5,26.01,50.885677830000006,7.513482421095082,10.01,10.23,217.78,0.12,2.02,0.05,7.57,101.29
2017-04-20 07:00:00,5390.9,29.06,53.06,8.38078288313888,11.65,11.68,264.96,0.51,9.07,0.55,8.54,101.31
2017-04-20 08:00:00,5778.7,32.1,55.52568907,8.754391554427983,10.98,11.97,329.53,0.79,14.52,1.33,8.06,101.32
2017-04-20 09:00:00,5969.7,55.82,57.70006456,8.715722619094922,11.33,12.8,8.86,1.34,23.83,2.75,8.3,101.33
2017-04-20 10:00:00,6031.1,42.4,59.05594116,8.880016675676718,11.4,13.26,28.61,1.79,31.07,4.02,8.3,101.29
2017-04-20 11:00:00,6052.7,45.05,60.64964296,9.364470647639346,11.57,13.87,38.75,2.55,44.12,6.02,8.42,101.24
2017-04-20 12:00:00,6034.3,33.03,62.00743729,9.822180904363714,11.84,14.47,38.26,2.52,42.95,5.83,8.61,101.19
2017-04-20 13:00:00,6043.6,33.2,62.97635536,10.19097359903142,12.01,14.9,44.01,2.21,36.96,4.67,8.67,101.14
2017-04-20 14:00:00,6035.8,73.57,63.81793,10.457991942996928,12.12,15.26,58.44,1.67,28.08,3.15,8.73,101.08
2017-04-20 15:00:00,6070.3,34.59,63.78351832,10.351264259299144,12.23,15.3,77.74,1.33,21.12,1.85,8.79,101.05
2017-04-20 16:00:00,6111.9,36.35,62.66631,9.84685697580309,12.5,15.0,94.51,0.82,12.35,0.7,8.97,101.06
2017-04-20 17:00:00,6091.9,43.51,60.18502,8.923145878486654,12.55,14.17,109.49,0.35,5.27,0.12,8.97,101.09
2017-04-20 18:00:00,5897.5,33.34,56.77173632,7.951428015995889,12.01,12.87,120.96,0.05,0.58,0.0,8.67,101.12
2017-04-20 19:00:00,5820.6,120.18,54.3763891,7.1122701544729,11.26,11.8,127.28,0.0,0.0,0.0,8.24,101.14
2017-04-20 20:00:00,5753.1,33.5,52.6432745,6.526008899009431,10.58,10.98,129.61,0.0,0.0,0.0,7.87,101.12
2017-04-20 21:00:00,5538.3,33.63,51.52521156,6.268136003734936,10.1,10.43,129.4,0.0,0.0,0.0,7.63,101.06
2017-04-20 22:00:00,5198.6,31.03,50.86496434,6.179290538878984,9.79,10.08,124.63,0.0,0.0,0.0,7.51,100.99
2017-04-20 23:00:00,4803.6,16.13,50.39673653,6.083752980837562,9.58,9.86,112.38,0.0,0.0,0.0,7.39,100.97
2017-04-21 00:00:00,4423.3,24.24,49.9245045,5.787754270459165,9.37,9.62,103.09,0.0,0.0,0.0,7.26,100.93
2017-04-21 01:00:00,4194.3,22.93,49.506540060000006,5.554550849401811,9.12,9.37,105.38,0.0,0.0,0.0,7.14,100.87
2017-04-21 02:00:00,4069.2,18.98,49.1477505,5.440388015777437,8.93,9.18,107.22,0.0,0.0,0.0,7.08,100.83
2017-04-21 03:00:00,4009.4,16.62,48.84456144,5.356975988685786,8.77,9.02,107.14,0.0,0.0,0.0,7.02,100.79
2017-04-21 04:00:00,4020.6,15.9,48.53427925,5.217163653383729,8.62,8.86,105.37,0.0,0.0,0.0,6.96,100.72
2017-04-21 05:00:00,4247.1,22.58,48.43517814,5.1252306960691065,8.55,8.79,106.7,0.05,0.54,0.0,6.9,100.66
2017-04-21 06:00:00,4769.1,26.43,48.88305594,5.602865778984501,8.65,8.96,103.64,0.18,3.19,0.1,6.96,100.68
2017-04-21 07:00:00,5324.3,22.93,49.65751254,6.150352826775117,8.81,9.23,79.38,0.53,9.67,0.67,7.02,100.71
2017-04-21 08:00:00,5671.1,27.07,50.89035972,6.360079857808227,9.06,9.69,71.82,0.58,11.66,1.23,7.14,100.71
2017-04-21 09:00:00,5915.2,66.17,52.557037820000005,6.803006204217835,9.44,10.33,73.66,0.73,15.3,2.08,7.32,100.69
2017-04-21 10:00:00,6020.9,38.23,53.769637200000005,7.311391554670723,9.69,10.8,71.25,0.92,18.67,2.77,7.45,100.66
2017-04-21 11:00:00,6065.3,74.32,54.81031,7.68763720963143,9.87,11.19,67.38,1.06,21.46,3.33,7.57,100.61
2017-04-21 12:00:00,6051.3,40.15,55.97100636,8.030326804050755,10.13,11.65,66.27,1.05,22.12,3.4,7.69,100.57
2017-04-21 13:00:00,6056.5,34.38,57.260558,8.488716749524052,10.44,12.21,60.82,1.16,23.16,3.38,7.87,100.54
2017-04-21 14:00:00,6012.1,30.67,58.29231847,8.958571392096417,10.73,12.69,60.15,1.07,20.81,2.65,8.0,100.5
2017-04-21 15:00:00,5997.4,24.17,58.49945944,9.073624086043704,10.99,12.87,42.51,0.87,16.18,1.55,8.18,100.51
2017-04-21 16:00:00,5991.4,22.98,58.21757602,8.737664345723388,11.26,12.92,37.26,0.47,8.72,0.55,8.3,100.53
2017-04-21 17:00:00,5959.5,24.01,56.866658560000005,8.214784612979912,11.38,12.58,60.58,0.18,2.66,0.08,8.36,100.53
2017-04-21 18:00:00,5802.4,17.61,54.00629,7.5830654541841,11.22,11.69,74.13,0.04,0.49,0.0,8.3,100.55
2017-04-21 19:00:00,5762.0,24.59,52.21481358,7.154557350667741,10.76,10.98,71.01,0.0,0.0,0.0,8.0,100.62
2017-04-21 20:00:00,5683.7,126.01,51.388180000000006,6.909463886990565,10.36,10.54,64.68,0.0,0.0,0.0,7.81,100.66
2017-04-21 21:00:00,5492.8,24.59,50.528067,6.6728330246264935,9.98,10.12,58.57,0.0,0.0,0.0,7.63,100.66
2017-04-21 22:00:00,5220.0,24.58,49.74836277,6.61908727341428,9.67,9.75,51.91,0.0,0.0,0.0,7.45,100.66
2017-04-21 23:00:00,4860.4,22.51,49.622501,6.584004946949467,9.55,9.65,37.61,0.0,0.0,0.0,7.39,100.68
2017-04-22 00:00:00,4531.2,22.36,49.0896825,6.320802665835641,9.29,9.37,33.39,0.0,0.0,0.0,7.26,100.63
2017-04-22 01:00:00,4292.6,14.86,48.12359875,6.035582458673918,8.93,8.94,34.27,0.0,0.0,0.0,7.08,100.58
2017-04-22 02:00:00,4135.7,15.35,47.74568088,5.853147808446291,8.68,8.71,30.47,0.0,0.0,0.0,6.96,100.56
2017-04-22 03:00:00,4051.2,16.65,48.04077,5.790774944036915,8.58,8.72,23.2,0.0,0.0,0.0,6.9,100.57
2017-04-22 04:00:00,4029.3,14.26,47.323048,5.685971879536808,8.35,8.41,24.06,0.0,0.0,0.0,6.84,100.57
2017-04-22 05:00:00,4088.4,14.08,47.75935614,5.643769159663769,8.41,8.55,25.07,0.05,0.59,0.0,6.84,100.59
2017-04-22 06:00:00,4226.6,16.8,49.825850560000006,5.879404233866652,8.92,9.33,14.04,0.18,3.36,0.08,7.08,100.67
2017-04-22 07:00:00,4490.6,21.33,51.5236195,6.207939344360876,9.37,10.02,9.97,0.39,7.32,0.45,7.26,100.73
2017-04-22 08:00:00,4772.7,17.04,52.56023424,6.561718556519023,9.52,10.37,15.58,0.58,11.62,1.05,7.39,100.73
2017-04-22 09:00:00,5030.3,20.37,54.1527526,6.984965687045751,9.49,10.8,27.62,0.7,14.67,1.73,7.39,100.67
2017-04-22 10:00:00,5182.0,25.85,56.31331025,7.605515193913828,9.39,11.38,28.56,0.75,16.23,2.1,7.32,100.62
2017-04-22 11:00:00,5239.0,25.04,57.00549720000001,8.061002115184557,9.28,11.54,8.0,0.95,19.84,2.7,7.26,100.66
2017-04-22 12:00:00,5274.4,26.4,56.28535,7.821441781971901,9.02,11.18,336.91,0.77,16.2,2.17,7.14,100.73
2017-04-22 13:00:00,5280.0,19.55,56.20880032,7.82251360427612,8.67,10.98,328.65,0.9,18.4,2.38,6.96,100.75
2017-04-22 14:00:00,5280.0,19.72,56.412105,7.8872,8.4,10.9,319.74,0.73,14.8,1.62,6.84,100.77
2017-04-22 15:00:00,5252.1,25.71,56.75045616,8.115012166064318,8.14,10.87,312.1,0.47,9.43,0.8,6.71,100.75
2017-04-22 16:00:00,5260.5,59.0,57.24079575,8.506007273743009,7.98,10.95,319.33,0.37,7.06,0.4,6.65,100.7
2017-04-22 17:00:00,5271.3,56.47,55.59270252,8.323161476397352,9.12,11.02,343.81,0.12,2.07,0.05,7.2,100.67
2017-04-22 18:00:00,5260.3,25.55,52.4411587,7.878708312952847,9.36,10.25,336.64,0.04,0.48,0.0,7.26,100.75
2017-04-22 19:00:00,5294.8,26.43,50.8677415,7.190682738629153,8.69,9.47,316.85,0.0,0.0,0.0,6.96,100.88
2017-04-22 20:00:00,5319.1,35.04,50.3175894,6.713325601876845,8.17,9.04,330.26,0.0,0.0,0.0,6.71,100.94
2017-04-22 21:00:00,5204.7,43.35,48.76049805,6.080437090787222,7.69,8.37,333.43,0.0,0.0,0.0,6.47,101.0
2017-04-22 22:00:00,5014.1,22.08,47.54133284,5.50342943998853,7.11,7.73,338.75,0.0,0.0,0.0,6.23,101.02
2017-04-22 23:00:00,4738.1,21.65,46.07645252,5.013807432111402,6.43,6.98,340.22,0.0,0.0,0.0,5.92,101.03
2017-04-23 00:00:00,4456.8,20.75,44.635996500000005,4.632579925725759,5.8,6.28,336.9,0.0,0.0,0.0,5.68,101.04
2017-04-23 01:00:00,4236.3,20.01,43.32799407,4.347440487454477,5.19,5.62,336.49,0.0,0.0,0.0,5.43,101.08
2017-04-23 02:00:00,4077.1,22.21,42.05185392,4.039925180534821,4.63,4.99,339.91,0.0,0.0,0.0,5.25,101.12
2017-04-23 03:00:00,3990.8,22.24,41.21577728,3.78515008070666,4.23,4.55,346.53,0.0,0.0,0.0,5.07,101.16
2017-04-23 04:00:00,3958.5,22.98,40.564216,3.5329488842538304,3.97,4.26,352.97,0.0,0.0,0.0,5.0,101.21
2017-04-23 05:00:00,3995.8,23.08,40.70201602,3.438041252483176,3.88,4.23,359.31,0.12,1.24,0.02,4.94,101.26
2017-04-23 06:00:00,4068.7,22.0,44.1704556,3.9922931641602535,4.3,5.25,5.38,0.69,8.38,0.2,5.13,101.31
2017-04-23 07:00:00,4230.1,22.58,49.785340000000005,5.205375375416624,4.26,6.65,24.79,1.4,18.91,1.02,5.13,101.34
2017-04-23 08:00:00,4465.7,19.88,53.384402,6.328647543465023,3.91,7.55,35.08,2.12,30.96,2.55,5.0,101.37
2017-04-23 09:00:00,4662.3,21.06,55.82487392,7.462217847950755,4.03,8.44,42.86,2.73,41.66,4.33,5.0,101.35
2017-04-23 10:00:00,4831.9,20.71,57.77051938,8.542616754082768,4.25,9.26,56.98,3.15,49.65,6.02,5.13,101.33
2017-04-23 11:00:00,4939.2,21.74,59.12145008,9.337763403254849,4.19,9.76,89.09,3.2,52.33,7.05,5.13,101.33
2017-04-23 12:00:00,4951.9,18.77,60.31707868,9.708229595593618,4.5,10.39,122.47,2.99,49.3,6.65,5.19,101.3
2017-04-23 13:00:00,4972.3,19.32,61.02991304,9.76457310512233,5.1,10.98,141.23,2.51,41.83,5.33,5.43,101.25
2017-04-23 14:00:00,4975.0,19.57,61.18508534,9.658343540478196,5.73,11.33,153.68,1.98,32.91,3.55,5.68,101.21
2017-04-23 15:00:00,4966.6,19.6,60.77776464,9.42322192101078,6.34,11.45,161.09,1.61,25.41,2.08,5.92,101.2
2017-04-23 16:00:00,4979.8,18.75,59.51728545,8.923169937082843,7.03,11.29,163.07,1.03,15.24,0.77,6.16,101.2
2017-04-23 17:00:00,5015.2,23.75,56.28505054,7.835830681303819,8.7,11.01,160.73,0.43,6.11,0.12,6.96,101.2
2017-04-23 18:00:00,5051.5,25.16,52.51656452,6.676831185328859,8.29,9.69,162.93,0.06,0.73,0.0,6.77,101.26
2017-04-23 19:00:00,5153.7,20.25,50.4828705,6.17743561946907,7.85,8.9,171.07,0.0,0.0,0.0,6.53,101.36
2017-04-23 20:00:00,5302.6,29.84,48.6312,5.884535149927282,7.78,8.39,175.95,0.0,0.0,0.0,6.53,101.41
2017-04-23 21:00:00,5204.8,48.18,46.54383438,5.5135887587256684,7.58,7.78,183.39,0.0,0.0,0.0,6.41,101.43
2017-04-23 22:00:00,4938.8,29.22,46.08532394,5.462980453935602,7.42,7.58,188.13,0.0,0.0,0.0,6.35,101.41
2017-04-23 23:00:00,4607.7,21.49,45.77504483,5.462865431463486,7.27,7.42,193.12,0.0,0.0,0.0,6.29,101.4
2017-04-24 00:00:00,4315.7,22.99,44.492,5.351738229872918,7.03,6.98,198.82,0.0,0.0,0.0,6.16,101.39
2017-04-24 01:00:00,4107.6,20.8,44.096,5.237221749867704,6.76,6.74,207.65,0.0,0.0,0.0,6.04,101.37
2017-04-24 02:00:00,3990.7,16.15,44.67693875,6.07835258965258,6.64,6.8,219.52,0.0,0.0,0.0,6.04,101.36
2017-04-24 03:00:00,3942.4,15.55,44.82481881,7.516590689403551,6.61,6.8,123.69,0.0,0.0,0.0,5.98,101.38
2017-04-24 04:00:00,3983.4,16.0,44.66624846,6.505082824581125,6.48,6.69,96.52,0.0,0.0,0.0,5.92,101.42
2017-04-24 05:00:00,4255.6,15.52,44.9418252,6.239996215781201,6.56,6.8,94.86,0.05,0.7,0.0,5.98,101.47
2017-04-24 06:00:00,4747.3,18.37,47.28711187,6.347325416727293,7.08,7.65,82.12,0.25,4.3,0.1,6.16,101.54
2017-04-24 07:00:00,5296.3,24.17,50.60812655,6.553257718963426,7.45,8.7,85.56,0.56,9.71,0.55,6.35,101.56
2017-04-24 08:00:00,5643.1,24.97,53.813674000000006,7.120807024103212,7.51,9.63,96.24,0.78,14.57,1.25,6.35,101.57
2017-04-24 09:00:00,5821.4,32.37,56.0793111,7.733947544746332,7.4,10.27,101.23,1.09,20.95,2.27,6.35,101.58
2017-04-24 10:00:00,5913.7,26.91,57.41838624,8.016535237609972,7.2,10.62,102.85,1.24,24.13,3.05,6.23,101.54
2017-04-24 11:00:00,5954.9,26.6,58.13599524,8.169028110193334,7.33,10.93,101.45,1.17,23.59,3.12,6.29,101.5
2017-04-24 12:00:00,5984.1,26.58,57.97919233,8.116778255339106,7.63,11.03,94.48,1.04,21.12,2.73,6.47,101.47
2017-04-24 13:00:00,5979.9,27.25,57.14764278,7.843268176640477,8.09,10.98,83.47,0.91,18.66,2.25,6.65,101.47
2017-04-24 14:00:00,5960.3,25.36,56.07656786,7.458828806598951,8.48,10.83,75.73,1.02,19.68,2.1,6.84,101.45
2017-04-24 15:00:00,5967.0,24.04,54.86997443,7.023288022516712,8.82,10.64,74.74,0.61,11.95,0.98,6.96,101.44
2017-04-24 16:00:00,5989.3,24.49,53.63589424999999,6.670924532646682,9.25,10.51,74.69,0.35,6.65,0.38,7.2,101.46
2017-04-24 17:00:00,5954.6,25.06,52.52414701,6.427920198664269,9.51,10.37,72.9,0.11,1.8,0.05,7.32,101.45
2017-04-24 18:00:00,5825.3,20.66,51.34642,6.165794509547796,9.55,10.08,73.12,0.05,0.54,0.0,7.32,101.41
2017-04-24 19:00:00,5799.0,21.3,50.621002360000006,5.948638557706623,9.42,9.82,77.86,0.0,0.0,0.0,7.26,101.37
2017-04-24 20:00:00,5761.0,30.96,50.31433175,5.838525510083461,9.01,9.51,83.73,0.0,0.0,0.0,7.08,101.34
2017-04-24 21:00:00,5528.7,26.79,49.76813149,5.6931528844202175,8.78,9.24,85.83,0.0,0.0,0.0,6.96,101.28
2017-04-24 22:00:00,5182.0,24.46,49.23462575,5.506214530588079,8.66,9.05,81.38,0.0,0.0,0.0,6.9,101.24
2017-04-24 23:00:00,4756.0,24.25,48.70720404,5.316102246247338,8.55,8.85,72.09,0.0,0.0,0.0,6.84,101.23
2017-04-25 00:00:00,4397.2,19.02,48.69276375,5.231066395605245,8.52,8.83,64.36,0.0,0.0,0.0,6.84,101.19
2017-04-25 01:00:00,4184.3,22.01,48.654448470000005,5.144768746765262,8.51,8.82,59.16,0.0,0.0,0.0,6.84,101.15
2017-04-25 02:00:00,4058.0,20.91,48.75995961,5.011917641801919,8.57,8.87,63.63,0.0,0.0,0.0,6.9,101.13
2017-04-25 03:00:00,4000.4,15.5,49.0377922,5.002001196992631,8.76,9.05,67.44,0.0,0.0,0.0,6.96,101.1
2017-04-25 04:00:00,4036.5,15.49,49.04785794,4.956339340490191,8.86,9.12,64.75,0.0,0.0,0.0,7.02,101.09
2017-04-25 05:00:00,4282.4,13.91,48.96817752,4.979165538621929,8.84,9.08,59.38,0.06,0.86,0.0,7.02,101.11
2017-04-25 06:00:00,4808.7,21.23,49.76796775,5.175860625537008,9.05,9.4,59.96,0.2,3.77,0.12,7.14,101.14
2017-04-25 07:00:00,5368.5,15.57,51.32682346,5.489322185982426,9.54,10.06,67.42,0.31,6.34,0.4,7.32,101.16
2017-04-25 08:00:00,5741.6,23.14,53.2433302,5.956106013283953,10.11,10.88,70.06,0.66,13.48,1.33,7.63,101.14
2017-04-25 09:00:00,5971.0,22.36,54.8233122,6.3272226547048325,10.57,11.56,68.55,0.75,16.32,2.02,7.87,101.11
2017-04-25 10:00:00,6072.6,24.82,56.1007727,6.64674064947911,11.0,12.15,68.09,0.84,18.51,2.55,8.12,101.05
2017-04-25 11:00:00,6121.8,87.71,57.28789125,6.9947553132522655,11.32,12.66,67.7,0.93,20.28,2.95,8.3,101.0
2017-04-25 12:00:00,6132.1,34.22,57.7635092,7.157722710494513,11.58,12.94,67.67,0.82,18.64,2.73,8.42,100.91
2017-04-25 13:00:00,6141.1,34.2,57.57963386,7.088076876128737,11.73,12.95,63.56,0.68,15.84,2.15,8.54,100.81
2017-04-25 14:00:00,6112.7,35.03,56.73304711,6.7833102677034445,11.72,12.7,63.37,0.42,9.92,1.15,8.54,100.7
2017-04-25 15:00:00,6125.5,29.71,55.635602860000006,6.4687140752641135,11.59,12.33,66.14,0.38,8.51,0.77,8.48,100.61
2017-04-25 16:00:00,6166.2,35.51,54.62344119,6.188942789447563,11.35,11.92,71.47,0.22,4.67,0.3,8.36,100.56
2017-04-25 17:00:00,6171.4,31.04,53.73386875,5.9408463008999535,11.04,11.51,75.26,0.11,1.96,0.05,8.18,100.53
2017-04-25 18:00:00,6049.5,32.07,53.06643556,5.802753633824852,10.8,11.22,77.22,0.05,0.6,0.0,8.06,100.5
2017-04-25 19:00:00,5977.5,26.31,52.507461000000006,5.763647446038494,10.69,11.01,77.47,0.0,0.0,0.0,8.0,100.46
2017-04-25 20:00:00,5880.7,24.76,52.278522800000005,5.790634940726508,10.66,10.94,79.53,0.0,0.0,0.0,8.0,100.44
2017-04-25 21:00:00,5656.9,25.47,52.28623098,5.880541981618251,10.73,10.97,85.0,0.0,0.0,0.0,8.0,100.4
2017-04-25 22:00:00,5285.2,20.11,52.23479072,6.049506519993549,10.76,10.98,83.78,0.0,0.0,0.0,8.06,100.33
2017-04-25 23:00:00,4844.0,19.4,52.287935360000006,6.127327997176041,10.79,11.01,71.71,0.0,0.0,0.0,8.06,100.24
2017-04-26 00:00:00,4469.7,23.03,52.53777584,6.129319128158452,10.92,11.14,45.47,0.0,0.0,0.0,8.18,100.1
2017-04-26 01:00:00,4241.3,32.36,52.7024924,6.015031752470569,11.0,11.23,30.9,0.0,0.0,0.0,8.18,99.98
2017-04-26 02:00:00,4101.9,25.24,52.68480128,6.12813511169737,10.98,11.21,36.7,0.0,0.0,0.0,8.18,99.9
2017-04-26 03:00:00,4041.4,26.56,52.85653676,6.454318010656339,11.12,11.33,49.75,0.0,0.0,0.0,8.24,99.87
2017-04-26 04:00:00,4060.1,22.87,53.04441885,6.688098813056955,11.26,11.46,45.66,0.0,0.0,0.0,8.36,99.87
2017-04-26 05:00:00,4303.6,12.0,52.67201136,6.653365783981175,11.05,11.24,50.41,0.1,1.3,0.02,8.24,99.89
2017-04-26 06:00:00,4858.8,18.39,53.23331612,6.783512540461564,11.06,11.39,52.47,0.24,4.1,0.15,8.24,99.93
2017-04-26 07:00:00,5421.9,24.89,54.94548198,7.194205720074348,11.44,12.05,50.4,0.5,9.59,0.7,8.42,99.96
2017-04-26 08:00:00,5793.2,31.91,57.47309928,7.854836574344427,12.09,13.12,50.62,0.59,12.27,1.3,8.85,99.98
2017-04-26 09:00:00,5992.0,32.29,59.765632,8.514489766873819,12.84,14.18,51.81,0.76,16.09,2.12,9.28,100.0
2017-04-26 10:00:00,6089.3,54.79,61.31254912,9.05998154155991,13.51,14.99,55.12,0.88,18.79,2.7,9.7,100.03
2017-04-26 11:00:00,6117.8,42.2,62.33762672,9.500479592609969,14.04,15.58,59.17,1.05,21.34,3.25,10.01,100.04
2017-04-26 12:00:00,6115.6,32.88,63.17306465,9.869432013161196,14.41,16.03,63.01,1.23,24.81,3.7,10.25,100.05
2017-04-26 13:00:00,6128.9,31.89,63.9407022,10.177517957222491,14.69,16.42,67.5,1.17,23.57,3.4,10.44,100.04
2017-04-26 14:00:00,6101.8,58.8,64.34064971000001,10.35664512481942,14.86,16.63,75.11,1.03,20.36,2.58,10.56,100.04
2017-04-26 15:00:00,6118.5,36.7,64.21902560999999,10.363967041220484,14.95,16.63,86.82,0.73,14.23,1.4,10.62,100.05
2017-04-26 16:00:00,6149.1,36.25,63.51424342,10.22850739883497,14.94,16.38,103.16,0.41,7.5,0.48,10.62,100.09
2017-04-26 17:00:00,6132.9,35.42,62.26471625,10.009490110920265,15.08,16.02,128.66,0.16,2.3,0.05,10.74,100.16
2017-04-26 18:00:00,6019.7,40.05,59.28761152,9.446810938667117,14.75,14.96,144.06,0.05,0.66,0.0,10.5,100.22
2017-04-26 19:00:00,5953.8,34.43,57.0203234,8.935576951636172,13.9,13.9,148.84,0.0,0.0,0.0,9.89,100.27
2017-04-26 20:00:00,5876.0,39.24,55.976,8.702100012677155,13.42,13.37,164.85,0.0,0.0,0.0,9.58,100.34
2017-04-26 21:00:00,5620.6,33.3,55.274,8.420734243265702,13.03,12.98,181.01,0.0,0.0,0.0,9.34,100.37
2017-04-26 22:00:00,5290.0,28.26,54.59,8.150941075448102,12.69,12.62,184.4,0.0,0.0,0.0,9.16,100.37
2017-04-26 23:00:00,4855.1,30.51,54.122,7.988796567774322,12.5,12.4,189.19,0.0,0.0,0.0,9.03,100.38
2017-04-27 00:00:00,4469.6,26.76,53.942,7.912153977209472,12.44,12.31,199.71,0.0,0.0,0.0,8.97,100.4
2017-04-27 01:00:00,4223.0,23.72,53.852,7.908213038766976,12.41,12.28,205.11,0.0,0.0,0.0,8.97,100.4
2017-04-27 02:00:00,4094.2,24.9,53.69,8.039104762327801,12.45,12.26,210.96,0.0,0.0,0.0,8.97,100.42
2017-04-27 03:00:00,4035.0,21.73,53.798,8.063805228820911,12.49,12.3,220.18,0.0,0.0,0.0,9.03,100.47
2017-04-27 04:00:00,4053.0,21.67,53.69,8.039104762327801,12.43,12.24,226.36,0.0,0.0,0.0,8.97,100.5
2017-04-27 05:00:00,4290.3,33.43,54.32,8.203198302086154,12.51,12.46,232.73,0.07,1.01,0.02,9.03,100.56
2017-04-27 06:00:00,4832.8,23.55,57.5719548,8.747289320140302,13.44,13.83,229.99,0.26,4.64,0.15,9.58,100.61
2017-04-27 07:00:00,5439.3,27.37,60.84116784,9.635891985019024,14.08,15.11,203.09,0.63,11.35,0.75,9.95,100.64
2017-04-27 08:00:00,5836.0,31.58,63.466713940000005,10.23977358629938,14.28,16.08,180.71,1.16,20.53,1.98,10.13,100.63
